Utilizador:u289,Kaio Pádua,-8.67369,40.7111
Loja:l462,COLCHAONET,-7.0997486,40.378963
Loja:l006,CALÇADO GUIMARÃES,-7.582296,39.315056
Loja:l067,AGÊNCIA ABREU,-7.3297358,40.51378
Loja:l170,CENTROS ÚNICO,-7.3855114,40.17227
Loja:l623,ACABEHOME,-8.905702,40.8338
Loja:l573,CINEPLACE,-6.988527,41.93055
Loja:l799,FLORMAR,-9.163413,39.624397
Loja:l289,BSTRONGBURGER KING,-8.845111,41.790375
Loja:l439,CENTROS ÚNICO,-6.879877,41.296345
Loja:l496,CARPET STORE,-8.245644,39.685764
Loja:l431,BSTRONGBURGER KING,-8.25946,40.00436
Loja:l373,EQUIVALENZA,-8.936565,41.223248
Loja:l233,CORTEFIEL,-8.443882,37.115025
Loja:l915,CHATEAU D'AX,-8.210873,39.088238
Loja:l007,GATO PRETO – LIVING SPACES,-9.294887,39.659904
Loja:l971,ESPAÇO CASA,-8.154453,40.76438
Loja:l731,CENTROS ÚNICO,-8.416458,39.877644
Loja:l598,H&M,-8.18786,37.46558
Loja:l108,C&A,-8.488717,37.103535
Loja:l385,CONTINENTE,-7.0933022,38.813522
Loja:l250,CORTEFIEL,-6.6852655,37.74269
Loja:l163,AGÊNCIA ABREU,-6.538911,39.292774
Encomendas:e558,u664,l001,120.9392,p1,AZEITE,12.200681,14.071866,p0,OLEO ALIMENTAR,1.536959,32.075176,p3,ARROZ,9.2470445e-2,11.074631,p8,AÇUCAR,13.150541,46.078617,p1,FARINHAS,7.832532,47.179478,p2,MASSAS SECAS,10.696306,34.473637,p2,PAPAS DE FLOCOS,14.417503,5.1298537,p3,CORN FLAKES/ CEREAIS,2.3038251,28.983904,p2,PEQ. ALMOÇO,16.757732,46.175713,p0,ENCHIDOS,0.94808906,33.65097,p0,BACALHAU SECO,10.162749,47.411613,p6,BOLACHAS,14.884742,6.778659,p2,FEIJÃO E GRÃO,6.014761,28.3628,p2,TOMATE CONCENTRADO,13.949534,47.836773,p3,AZEITONAS,6.9465165,49.225845,p3,COGUMELOS,9.778051,7.106071,p2,ERVILHAS,11.938424,12.626919,p3,ESPARGOS,14.820754,38.90218,p3,CONSERVAS DE PEIXE,16.78271,58.187412,p9,SALSICHAS,8.158568,5.2281766,p5,BARRAS CEREAIS,2.9782362,6.1141763,p7,CAFÉS E MISTURAS,10.654384,25.484081,p2,TORRADOS,6.524258,48.203796,p1,CHÁS,16.505207,29.361437,p0,CALDOS CUBOS,14.563257,45.48563,p5,LEITE,7.280777,1.3539565,p6,AGUA,4.186185,3.546678
Encomendas:e770,u438,l317,30.909153,p5,AZEITE,12.796863,16.86302,p9,OLEO ALIMENTAR,17.602007,40.099674,p7,ARROZ,11.031117,47.931698,p4,AÇUCAR,6.7188888,59.077778,p2,FARINHAS,5.7019453,45.27166,p4,MASSAS SECAS,17.719803,55.472492,p6,PAPAS DE FLOCOS,13.590694,1.3919733,p4,CORN FLAKES/ CEREAIS,9.40329,50.205643,p3,PEQ. ALMOÇO,2.7811427,23.104557,p5,ENCHIDOS,10.757259,27.598492,p5,BACALHAU SECO,3.1034155,5.2006564,p9,BOLACHAS,6.9635944,24.461145,p6,FEIJÃO E GRÃO,10.792465,39.791904,p8,TOMATE CONCENTRADO,12.150713,47.540253,p0,AZEITONAS,5.9464006,30.825153,p0,COGUMELOS,18.959143,46.530685,p5,ERVILHAS,10.523907,15.188769,p2,ESPARGOS,4.561927,34.112118,p9,CONSERVAS DE PEIXE,9.134974,25.843634,p9,SALSICHAS,16.35021,31.219517,p1,BARRAS CEREAIS,4.4323163,10.103314,p2,CAFÉS E MISTURAS,13.983226,11.849343,p9,TORRADOS,14.738781,4.110267,p4,CHÁS,7.6766195,39.969097,p5,CALDOS CUBOS,9.039467,22.715172,p9,LEITE,14.369217,49.835846
Encomendas:e817,u367,l787,83.99439,p6,AZEITE,14.6208935,6.3277135,p2,OLEO ALIMENTAR,16.433775,0.536982,p7,ARROZ,12.391488,3.2197797,p7,AÇUCAR,5.005795,17.838366,p1,FARINHAS,10.102519,2.0906239,p9,MASSAS SECAS,13.545877,7.645389,p1,PAPAS DE FLOCOS,6.151189,51.961147,p4,CORN FLAKES/ CEREAIS,12.115179,26.762455,p0,PEQ. ALMOÇO,7.83129,41.671574,p1,ENCHIDOS,9.468089,8.846869,p0,BACALHAU SECO,8.024219,40.70779,p5,BOLACHAS,1.2342008,13.488494,p9,FEIJÃO E GRÃO,13.337326,1.7885071,p7,TOMATE CONCENTRADO,12.475682,52.457054,p8,AZEITONAS,11.31204,25.042398,p6,COGUMELOS,7.5240054,31.98673,p9,ERVILHAS,12.731193,25.015331,p9,ESPARGOS,1.6764911,59.266075,p2,CONSERVAS DE PEIXE,5.1013174,49.464203,p9,SALSICHAS,17.663664,37.585415,p5,BARRAS CEREAIS,3.424358,23.40652,p4,CAFÉS E MISTURAS,14.083769,56.6023,p8,TORRADOS,6.805554,47.90187,p9,CHÁS,1.3151547,10.338613,p4,CALDOS CUBOS,16.132088,45.19667
Encomendas:e572,u769,l274,121.70467,p7,AZEITE,8.619249,28.24256,p4,OLEO ALIMENTAR,19.014652,12.328484,p4,ARROZ,10.283046,35.273056,p9,AÇUCAR,4.0978103,33.50653,p4,FARINHAS,15.992233,46.548317,p0,MASSAS SECAS,3.0904658,22.683985,p2,PAPAS DE FLOCOS,18.907017,18.974274,p0,CORN FLAKES/ CEREAIS,3.9770072,11.091061,p3,PEQ. ALMOÇO,12.667243,55.065567,p9,ENCHIDOS,13.056758,53.090176,p8,BACALHAU SECO,14.890841,26.628054,p7,BOLACHAS,8.084025,11.991431,p3,FEIJÃO E GRÃO,15.329257,6.786567,p2,TOMATE CONCENTRADO,9.897974,48.85816,p3,AZEITONAS,13.515823,33.912205,p7,COGUMELOS,16.048838,11.038499,p2,ERVILHAS,1.5289541,22.61989,p4,ESPARGOS,5.1950374,45.07277,p2,CONSERVAS DE PEIXE,5.5694094,59.179066,p4,SALSICHAS,8.565262,5.301086,p6,BARRAS CEREAIS,2.219617,34.231327,p3,CAFÉS E MISTURAS,3.0175812,47.086052,p1,TORRADOS,10.566785,31.379755,p0,CHÁS,3.807867,39.198914
Encomendas:e431,u197,l610,37.138077,p2,AZEITE,13.702113,2.1519904,p3,OLEO ALIMENTAR,0.39165834,47.43994,p0,ARROZ,17.327902,3.5796213,p2,AÇUCAR,10.709129,58.79978,p5,FARINHAS,15.456639,24.6363,p3,MASSAS SECAS,6.842176,47.773235,p1,PAPAS DE FLOCOS,11.000772,5.1892495,p2,CORN FLAKES/ CEREAIS,10.274987,33.574463,p0,PEQ. ALMOÇO,6.549,33.52721,p1,ENCHIDOS,7.7971554,1.8545116,p4,BACALHAU SECO,19.798428,20.08203,p9,BOLACHAS,3.6166103,23.840832,p7,FEIJÃO E GRÃO,17.660917,16.331028,p0,TOMATE CONCENTRADO,15.247087,21.934275,p2,AZEITONAS,11.0738535,3.7729578,p6,COGUMELOS,17.768675,12.236312,p9,ERVILHAS,15.2817745,33.174835,p3,ESPARGOS,7.619791,45.95383,p9,CONSERVAS DE PEIXE,19.798763,52.562828,p8,SALSICHAS,14.261609,10.660499,p2,BARRAS CEREAIS,17.950058,45.92207,p0,CAFÉS E MISTURAS,18.469202,58.820267,p7,TORRADOS,12.358414,1.6221588
Encomendas:e978,u587,l631,146.19269,p1,AZEITE,7.497373,55.188396,p5,OLEO ALIMENTAR,8.394795,32.887226,p9,ARROZ,12.030106,17.919352,p0,AÇUCAR,8.828811,8.182212,p2,FARINHAS,8.197204,41.76829,p7,MASSAS SECAS,4.084124,0.7528684,p3,PAPAS DE FLOCOS,4.598796,3.0908413,p3,CORN FLAKES/ CEREAIS,13.537884,16.6718,p0,PEQ. ALMOÇO,4.665461,22.10008,p6,ENCHIDOS,14.549886,56.57687,p4,BACALHAU SECO,17.706312,34.852077,p8,BOLACHAS,1.3699206,29.809326,p2,FEIJÃO E GRÃO,9.512963,15.322695,p6,TOMATE CONCENTRADO,0.2810047,45.009457,p4,AZEITONAS,7.4322324,3.3088021,p0,COGUMELOS,9.504825,28.387043,p2,ERVILHAS,12.63683,34.352318,p6,ESPARGOS,10.841461,11.850347,p6,CONSERVAS DE PEIXE,10.803918,39.065945,p8,SALSICHAS,10.937869,31.265308,p3,BARRAS CEREAIS,2.4970264,44.433174,p3,CAFÉS E MISTURAS,6.638015,59.833946
Encomendas:e934,u260,l202,126.439316,p1,AZEITE,11.448802,3.7703943,p7,OLEO ALIMENTAR,2.67775,37.495953,p9,ARROZ,17.43071,17.72083,p2,AÇUCAR,16.51996,21.425316,p8,FARINHAS,11.776036,8.806628,p4,MASSAS SECAS,7.240122,21.533953,p7,PAPAS DE FLOCOS,17.028318,16.199926,p3,CORN FLAKES/ CEREAIS,11.381938,4.4620004,p9,PEQ. ALMOÇO,7.960979,38.093582,p5,ENCHIDOS,9.112736,2.1260128,p3,BACALHAU SECO,3.323731,39.101444,p9,BOLACHAS,5.8426075,58.30719,p4,FEIJÃO E GRÃO,19.982365,46.74867,p1,TOMATE CONCENTRADO,4.79248,55.713387,p9,AZEITONAS,6.79999,27.446522,p0,COGUMELOS,7.108734,21.721708,p1,ERVILHAS,13.731581,45.502182,p4,ESPARGOS,4.752615,8.131035,p2,CONSERVAS DE PEIXE,19.953863,41.95453,p7,SALSICHAS,3.000774,56.72318,p7,BARRAS CEREAIS,4.426176,57.264072
Encomendas:e750,u659,l627,35.622177,p0,AZEITE,13.108537,34.776604,p9,OLEO ALIMENTAR,0.7740996,8.856624,p4,ARROZ,18.170982,12.96973,p2,AÇUCAR,6.7939296,39.842434,p6,FARINHAS,10.459324,53.29585,p6,MASSAS SECAS,14.697281,12.816379,p7,PAPAS DE FLOCOS,18.215958,1.2847066,p5,CORN FLAKES/ CEREAIS,3.3998926,38.183697,p4,PEQ. ALMOÇO,18.211576,45.862015,p9,ENCHIDOS,14.710027,37.84851,p6,BACALHAU SECO,4.2659063,15.363943,p2,BOLACHAS,7.0587983,28.182125,p2,FEIJÃO E GRÃO,7.4081483,17.182987,p1,TOMATE CONCENTRADO,9.791203,43.08514,p6,AZEITONAS,15.901988,58.61937,p6,COGUMELOS,11.737754,7.428885,p5,ERVILHAS,18.55822,25.870325,p2,ESPARGOS,4.50584,9.937088,p8,CONSERVAS DE PEIXE,4.9575596,40.963802,p0,SALSICHAS,6.7328706,34.823746
Encomendas:e869,u587,l489,32.45316,p9,AZEITE,13.348503,12.906907,p0,OLEO ALIMENTAR,1.5716418,43.38727,p7,ARROZ,13.755824,21.052942,p5,AÇUCAR,11.451193,27.931639,p0,FARINHAS,18.599102,57.301373,p5,MASSAS SECAS,14.381196,27.77331,p2,PAPAS DE FLOCOS,18.425207,36.665497,p7,CORN FLAKES/ CEREAIS,7.774768,3.495119,p5,PEQ. ALMOÇO,5.331725,58.226414,p4,ENCHIDOS,7.954738,46.012527,p1,BACALHAU SECO,4.128702,25.660923,p6,BOLACHAS,3.1535156,44.686813,p7,FEIJÃO E GRÃO,9.738273,44.857048,p0,TOMATE CONCENTRADO,17.917997,31.61601,p7,AZEITONAS,6.0902314,11.883829,p0,COGUMELOS,3.4702249,20.452826,p3,ERVILHAS,2.2390134,35.184753,p4,ESPARGOS,9.155091,38.469,p5,CONSERVAS DE PEIXE,1.317521,11.951729
Encomendas:e692,u934,l289,61.794323,p7,AZEITE,7.6147523,19.291767,p7,OLEO ALIMENTAR,10.870945,5.9191437,p3,ARROZ,8.573307,49.56525,p4,AÇUCAR,8.573418,4.000712,p8,FARINHAS,17.938524,5.768459,p6,MASSAS SECAS,16.370293,18.438265,p3,PAPAS DE FLOCOS,3.5770268,23.827583,p9,CORN FLAKES/ CEREAIS,17.639235,58.379757,p8,PEQ. ALMOÇO,18.260649,51.439964,p9,ENCHIDOS,18.603794,55.47041,p0,BACALHAU SECO,9.065261,37.8005,p4,BOLACHAS,14.698232,15.911541,p6,FEIJÃO E GRÃO,0.91577387,28.950975,p6,TOMATE CONCENTRADO,14.884674,3.9622953,p1,AZEITONAS,1.4861759,49.8095,p0,COGUMELOS,3.4439201,58.83163,p7,ERVILHAS,4.7630997,49.27216,p5,ESPARGOS,18.18095,42.028946
Encomendas:e483,u851,l340,24.802752,p5,AZEITE,4.592895,39.463226,p7,OLEO ALIMENTAR,5.6800704,25.986975,p3,ARROZ,13.21215,28.811283,p3,AÇUCAR,12.303262,9.357097,p6,FARINHAS,14.120575,37.6237,p3,MASSAS SECAS,12.109424,11.572801,p0,PAPAS DE FLOCOS,17.103575,40.28062,p7,CORN FLAKES/ CEREAIS,6.615478,10.076095,p5,PEQ. ALMOÇO,15.5124445,51.160408,p9,ENCHIDOS,1.9234331,50.29975,p3,BACALHAU SECO,15.563222,8.26776,p4,BOLACHAS,18.91379,32.83243,p3,FEIJÃO E GRÃO,14.989091,28.17382,p7,TOMATE CONCENTRADO,13.846274,24.071678,p2,AZEITONAS,10.642594,55.11159,p9,COGUMELOS,18.625452,19.002012,p2,ERVILHAS,5.7227244,20.256739
Encomendas:e203,u269,l731,144.12663,p9,AZEITE,17.610918,53.138897,p4,OLEO ALIMENTAR,1.6637918,54.840096,p1,ARROZ,13.722547,47.098495,p9,AÇUCAR,17.324305,42.55614,p6,FARINHAS,12.037897,34.96646,p2,MASSAS SECAS,19.28218,55.458824,p7,PAPAS DE FLOCOS,18.5859,2.92776,p1,CORN FLAKES/ CEREAIS,13.580395,16.219284,p9,PEQ. ALMOÇO,0.21965602,37.189972,p5,ENCHIDOS,3.3433754,9.329984,p4,BACALHAU SECO,10.595664,50.72343,p5,BOLACHAS,17.591705,55.014282,p8,FEIJÃO E GRÃO,16.436768,23.309204,p8,TOMATE CONCENTRADO,1.6794667e-3,43.8869,p9,AZEITONAS,10.715364,59.617947,p5,COGUMELOS,5.608099,20.502634
Encomendas:e148,u197,l998,105.0971,p8,AZEITE,14.961329,0.47137022,p0,OLEO ALIMENTAR,3.0165393,19.408453,p0,ARROZ,0.85364914,29.559818,p8,AÇUCAR,18.475128,41.89479,p9,FARINHAS,4.935873,27.827536,p8,MASSAS SECAS,10.110035,1.055767,p1,PAPAS DE FLOCOS,16.851187,2.8975441,p9,CORN FLAKES/ CEREAIS,13.661562,13.564317,p5,PEQ. ALMOÇO,10.03282,59.132774,p3,ENCHIDOS,5.2491703,37.318645,p6,BACALHAU SECO,9.521878,39.90428,p5,BOLACHAS,0.54512954,55.45137,p1,FEIJÃO E GRÃO,12.281505,15.410132,p0,TOMATE CONCENTRADO,16.932354,32.162235,p9,AZEITONAS,15.669529,15.38539
Encomendas:e464,u260,l548,97.722275,p1,AZEITE,3.4599824,37.02562,p0,OLEO ALIMENTAR,8.085728,33.554737,p4,ARROZ,9.496746,26.319405,p9,AÇUCAR,17.683651,59.587143,p8,FARINHAS,4.970941,4.393779,p5,MASSAS SECAS,1.9988663,58.365967,p2,PAPAS DE FLOCOS,16.716892,36.041462,p1,CORN FLAKES/ CEREAIS,19.12218,57.268085,p5,PEQ. ALMOÇO,13.481861,19.356327,p9,ENCHIDOS,8.516231,52.835167,p5,BACALHAU SECO,6.7273893,11.120255,p8,BOLACHAS,4.332175,24.884903,p2,FEIJÃO E GRÃO,13.968111,6.3438225,p0,TOMATE CONCENTRADO,2.7067692,1.0378655
Encomendas:e446,u289,l091,115.208725,p5,AZEITE,4.2796903,3.601886,p0,OLEO ALIMENTAR,7.970896,3.0802767,p4,ARROZ,13.27894,37.41352,p4,AÇUCAR,17.856508,46.45414,p6,FARINHAS,19.930075,51.623867,p9,MASSAS SECAS,14.383238,5.204395,p2,PAPAS DE FLOCOS,13.586219,54.117897,p2,CORN FLAKES/ CEREAIS,3.5062535,35.059994,p4,PEQ. ALMOÇO,16.349045,42.38686,p5,ENCHIDOS,4.5744867,9.173125,p5,BACALHAU SECO,5.746098,49.056267,p4,BOLACHAS,1.2728975e-2,32.748253,p2,FEIJÃO E GRÃO,15.7238455,50.451454
Encomendas:e304,u664,l731,50.917133,p0,AZEITE,19.356413,55.7513,p8,OLEO ALIMENTAR,15.344595,51.916473,p0,ARROZ,16.19269,9.388315,p2,AÇUCAR,2.00049,34.3366,p2,FARINHAS,1.0790632e-2,49.899307,p2,MASSAS SECAS,18.263952,19.485569,p0,PAPAS DE FLOCOS,3.3254058,21.044262,p6,CORN FLAKES/ CEREAIS,4.5939426,33.743336,p0,PEQ. ALMOÇO,3.1281967,56.040005,p5,ENCHIDOS,9.961598,18.3755,p9,BACALHAU SECO,15.372952,26.219542,p7,BOLACHAS,16.362024,25.205446
Encomendas:e773,u769,l496,117.3434,p7,AZEITE,3.8134675,36.713905,p2,OLEO ALIMENTAR,7.909805,4.8211355,p2,ARROZ,0.14541605,45.68404,p7,AÇUCAR,3.4470637,15.1361,p4,FARINHAS,1.6388615,21.981157,p7,MASSAS SECAS,10.071559,45.746685,p4,PAPAS DE FLOCOS,4.158866,47.241566,p2,CORN FLAKES/ CEREAIS,9.618397,47.86834,p1,PEQ. ALMOÇO,11.136809,52.4025,p6,ENCHIDOS,8.670641,52.627937,p9,BACALHAU SECO,17.863857,6.808014
Encomendas:e021,u635,l206,10.155441,p5,AZEITE,3.5474403,40.39654,p2,OLEO ALIMENTAR,17.983854,15.203993,p3,ARROZ,18.962088,46.148052,p9,AÇUCAR,18.653711,24.50661,p0,FARINHAS,7.7868605,45.05804,p4,MASSAS SECAS,18.10118,1.9970565,p9,PAPAS DE FLOCOS,11.462107,4.5574923,p4,CORN FLAKES/ CEREAIS,8.997678,40.510246,p5,PEQ. ALMOÇO,2.1718652,56.159492,p3,ENCHIDOS,4.8794417,42.389027
Encomendas:e016,u334,l246,142.95413,p8,AZEITE,1.052086,47.578632,p0,OLEO ALIMENTAR,6.3321047,14.649247,p6,ARROZ,12.663844,16.747353,p3,AÇUCAR,19.612946,46.002895,p0,FARINHAS,11.134068,49.118786,p7,MASSAS SECAS,18.389275,22.89837,p0,PAPAS DE FLOCOS,14.437571,10.217358,p4,CORN FLAKES/ CEREAIS,18.165184,10.641187,p4,PEQ. ALMOÇO,13.689308,22.032156
Encomendas:e648,u160,l573,58.232986,p4,AZEITE,4.8376136,59.05676,p7,OLEO ALIMENTAR,14.414822,34.642265,p9,ARROZ,17.197575,26.916021,p7,AÇUCAR,2.5288792,1.4774574,p5,FARINHAS,13.270419,48.17786,p5,MASSAS SECAS,0.44747332,30.673943,p8,PAPAS DE FLOCOS,19.780882,10.1230545,p7,CORN FLAKES/ CEREAIS,4.8662763,14.814893
Encomendas:e677,u324,l611,122.29985,p8,AZEITE,18.21797,57.172386,p4,OLEO ALIMENTAR,0.10083655,53.369446,p9,ARROZ,16.618309,14.375939,p7,AÇUCAR,8.614372,21.253101,p0,FARINHAS,8.9575,21.304745,p4,MASSAS SECAS,1.5738257,12.481157,p2,PAPAS DE FLOCOS,16.626284,41.671997
Encomendas:e884,u367,l639,93.70535,p6,AZEITE,19.836351,21.62539,p0,OLEO ALIMENTAR,1.6449639,44.44246,p6,ARROZ,9.813477,38.595276,p4,AÇUCAR,9.1721735,30.779875,p4,FARINHAS,14.897862,37.774006,p8,MASSAS SECAS,1.0596415,53.25365
Encomendas:e144,u908,l154,22.889032,p2,AZEITE,10.29778,24.056444,p0,OLEO ALIMENTAR,15.470393,51.147263,p6,ARROZ,7.38624,54.488724,p1,AÇUCAR,18.596407,17.512472,p4,FARINHAS,18.8763,9.964918
Encomendas:e907,u734,l610,119.04479,p7,AZEITE,6.834766,55.166313,p0,OLEO ALIMENTAR,6.178897,28.335285,p3,ARROZ,2.2073586,37.45983,p8,AÇUCAR,14.378539,20.919062
Encomendas:e812,u968,l933,113.9105,p7,AZEITE,9.021647,4.226784,p1,OLEO ALIMENTAR,9.892655,50.555367,p8,ARROZ,6.3589277,10.673923
Encomendas:e406,u477,l873,8.367045,p9,AZEITE,1.7240366,11.6248455,p3,OLEO ALIMENTAR,17.003183,6.6270595
Encomendas:e233,u359,l631,4.697295,p0,AZEITE,18.544495,29.394691
Aceite:e171
Aceite:e658
Aceite:e304
Aceite:e174
Aceite:e927
Aceite:e525
Aceite:e773
Aceite:e934
Aceite:e016
Aceite:e692
Aceite:e028
Aceite:e536
Aceite:e482
Aceite:e358
Aceite:e220
Aceite:e525
Aceite:e259
Aceite:e016
Aceite:e259
Aceite:e171
Aceite:e558
Aceite:e525
Aceite:e770
Aceite:e944
Aceite:e602
Aceite:e978
Aceite:e318
Aceite:e428
Aceite:e780
Aceite:e566
Aceite:e673
Aceite:e347
Aceite:e284
Aceite:e021
Aceite:e431
Aceite:e986
Aceite:e986
Aceite:e553
Aceite:e308
Aceite:e906
Aceite:e784
Aceite:e304
Aceite:e154
Aceite:e432
Aceite:e907
Aceite:e021
Aceite:e284
Aceite:e758
Aceite:e793
Aceite:e310
Aceite:e347
Aceite:e774
Aceite:e812
Aceite:e659
Aceite:e884
Aceite:e452
Aceite:e812
Aceite:e558
Aceite:e604
Aceite:e512
Aceite:e604
Aceite:e482
Aceite:e774
Aceite:e169
Aceite:e432
Aceite:e308
Aceite:e312
Aceite:e446
Aceite:e148
Aceite:e312
Aceite:e944
Aceite:e364
Aceite:e147
Aceite:e364
Aceite:e681
Aceite:e148
Aceite:e869
Aceite:e881
Aceite:e812
Aceite:e750
Aceite:e750
Aceite:e952
Aceite:e572
Aceite:e681
Aceite:e658
Aceite:e312
Aceite:e227
Aceite:e268
Aceite:e312
Aceite:e784
Aceite:e452
Aceite:e364
Aceite:e027
Aceite:e572
Aceite:e816
Aceite:e673
Aceite:e312
Aceite:e774
Aceite:e906
Aceite:e553
