Utilizador:u061,Jason Antas,-9.005793,39.99991
Loja:l824,HOME NUT,-8.69907,38.043587
Loja:l417,BERTRAND LIVREIROS,-6.678095,41.913536
Loja:l277,FORTE STORE,-8.764984,41.80696
Loja:l470,CELEIRO,-8.434243,40.642624
Loja:l333,COLCHAONET,-8.0303335,38.291836
Loja:l093,CASA DAS BOLAS DE BERLIM,-6.6394396,40.676517
Loja:l622,CORTEFIEL,-6.998477,37.90987
Loja:l919,H&M,-7.357685,41.757843
Loja:l284,CENTROS ÚNICO,-7.4360847,37.725616
Loja:l270,COLCHAONET,-9.121942,41.889378
Loja:l257,BERSHKA,-8.546193,40.11996
Loja:l311,HOME NUT,-8.37095,41.763702
Loja:l979,BERTRAND LIVREIROS,-9.218625,41.58424
Loja:l290,FORTE STORE,-8.0808325,39.440666
Loja:l295,HEBE GYROS,-7.910309,39.121803
Loja:l981,FORTE STORE,-7.864154,37.992054
Loja:l783,BERTRAND LIVREIROS,-6.370721,39.508686
Loja:l046,FLORMAR,-8.450025,39.760277
Loja:l560,BERSHKA,-6.321591,37.386963
Loja:l026,CONTINENTE,-7.4107056,39.847454
Loja:l492,H&M,-8.52881,39.074146
Encomendas:e410,u065,l382,54.312824,p7,AZEITE,1.5659782,1.8361495,p4,OLEO ALIMENTAR,3.3291168,59.10701,p1,ARROZ,9.205512,42.823837,p4,AÇUCAR,6.671275,26.250376,p2,FARINHAS,18.083006,51.48056,p0,MASSAS SECAS,3.0923648,13.142098,p2,PAPAS DE FLOCOS,12.532184,54.84614,p7,CORN FLAKES/ CEREAIS,4.215911,58.94461,p1,PEQ. ALMOÇO,19.025496,15.815485,p7,ENCHIDOS,13.868187,10.034365,p0,BACALHAU SECO,5.2458777,40.78883,p1,BOLACHAS,7.687595,1.8813889
Encomendas:e859,u586,l353,148.43306,p2,AZEITE,8.245841,26.528425,p0,OLEO ALIMENTAR,9.741067,48.14438,p3,ARROZ,5.4933004,41.984562,p6,AÇUCAR,15.935945,44.40087,p7,FARINHAS,11.109142,38.12259,p8,MASSAS SECAS,16.66312,51.19565,p5,PAPAS DE FLOCOS,11.111817,7.2112637,p2,CORN FLAKES/ CEREAIS,13.558151,45.54244,p7,PEQ. ALMOÇO,15.91987,35.66457,p4,ENCHIDOS,8.525805,33.647495,p3,BACALHAU SECO,12.553415,7.533392
Encomendas:e911,u815,l965,91.856766,p8,AZEITE,6.199408,40.22866,p2,OLEO ALIMENTAR,1.6516861,5.4029546,p4,ARROZ,4.6637673,7.2335496,p8,AÇUCAR,11.90369,40.032597,p2,FARINHAS,19.944962,22.112976,p4,MASSAS SECAS,5.992034,39.920727,p5,PAPAS DE FLOCOS,12.486906,9.04484,p7,CORN FLAKES/ CEREAIS,14.078676,5.9399767,p2,PEQ. ALMOÇO,1.6286358,30.043728,p4,ENCHIDOS,18.428122,16.27636
Encomendas:e744,u484,l355,54.680305,p2,AZEITE,5.826667,10.786488,p6,OLEO ALIMENTAR,12.7436075,55.854332,p7,ARROZ,19.518827,43.095184,p0,AÇUCAR,1.0069057,34.144,p5,FARINHAS,9.706025,8.624342,p3,MASSAS SECAS,8.629153,15.120808,p2,PAPAS DE FLOCOS,14.02781,33.687046,p2,CORN FLAKES/ CEREAIS,11.80245,51.39141,p1,PEQ. ALMOÇO,14.17032,16.544025
Encomendas:e112,u364,l353,44.774086,p4,AZEITE,5.510383,10.643572,p0,OLEO ALIMENTAR,1.8193945,17.526213,p8,ARROZ,17.423271,40.22131,p5,AÇUCAR,3.8811402,2.8969622,p2,FARINHAS,9.666062,3.4125805,p0,MASSAS SECAS,19.48412,14.688764,p4,PAPAS DE FLOCOS,15.684856,42.18335,p4,CORN FLAKES/ CEREAIS,12.465052,4.4372654
Encomendas:e695,u105,l353,145.45052,p0,AZEITE,12.874393,1.8825564,p5,OLEO ALIMENTAR,5.8285933,47.127132,p3,ARROZ,1.2983104,54.93022,p1,AÇUCAR,3.7128146,2.2592392,p0,FARINHAS,16.8649,11.463706,p4,MASSAS SECAS,19.18994,58.483543,p7,PAPAS DE FLOCOS,19.486435,1.266573
Encomendas:e726,u820,l182,100.792656,p8,AZEITE,10.638504,11.68037,p2,OLEO ALIMENTAR,4.4348054,31.48412,p7,ARROZ,4.5819325,2.786111,p2,AÇUCAR,6.70571,24.47721,p6,FARINHAS,1.450934,19.296839,p6,MASSAS SECAS,14.511969,37.68522
Encomendas:e190,u206,l045,140.19337,p8,AZEITE,6.723291,11.010821,p2,OLEO ALIMENTAR,4.702144,43.700874,p4,ARROZ,9.833306,53.919186,p8,AÇUCAR,16.792646,51.57987,p7,FARINHAS,16.736584,18.223364
Encomendas:e382,u793,l970,87.04855,p0,AZEITE,14.950321,30.920359,p3,OLEO ALIMENTAR,19.555292,22.685558,p7,ARROZ,6.6363373,51.24619,p4,AÇUCAR,19.369553,43.008938
Encomendas:e065,u341,l465,7.282272,p1,AZEITE,9.03941,2.466639,p0,OLEO ALIMENTAR,12.028246,46.675903,p5,ARROZ,7.404211,37.879925
Encomendas:e828,u105,l820,101.60813,p4,AZEITE,8.371281,44.678684,p2,OLEO ALIMENTAR,9.191338,29.872839
Encomendas:e596,u959,l353,32.74533,p2,AZEITE,6.7468014,39.57515
Aceite:e669
Aceite:e829
Aceite:e010
Aceite:e794
Aceite:e794
Aceite:e101
Aceite:e050
Aceite:e319
Aceite:e306
Aceite:e469
Aceite:e469
Aceite:e010
Aceite:e454
Aceite:e519
Aceite:e101
Aceite:e519
Aceite:e047
Aceite:e950
Aceite:e801
Aceite:e713
Aceite:e564
Aceite:e050
Aceite:e839
Aceite:e124
Aceite:e547
Aceite:e713
Aceite:e047
Aceite:e821
Aceite:e469
Aceite:e251
Aceite:e511
Aceite:e026
Aceite:e964
Aceite:e512
Aceite:e076
Aceite:e726
Aceite:e512
Aceite:e794
Aceite:e943
Aceite:e706
Aceite:e469
Aceite:e863
Aceite:e254
Aceite:e050
Aceite:e190
Aceite:e950
Aceite:e291
Aceite:e911
Aceite:e706
Aceite:e233
Aceite:e768
Aceite:e545
Aceite:e969
Aceite:e052
Aceite:e726
Aceite:e047
Aceite:e829
Aceite:e241
Aceite:e010
Aceite:e512
Aceite:e052
Aceite:e829
Aceite:e454
Aceite:e319
Aceite:e047
Aceite:e410
Aceite:e777
Aceite:e969
Aceite:e101
Aceite:e075
Aceite:e524
Aceite:e048
Aceite:e744
Aceite:e969
Aceite:e585
Aceite:e669
Aceite:e436
Aceite:e859
Aceite:e508
Aceite:e801
Aceite:e504
Aceite:e436
Aceite:e291
Aceite:e102
Aceite:e140
Aceite:e706
Aceite:e941
Aceite:e911
Aceite:e182
Aceite:e410
Aceite:e134
Aceite:e399
Aceite:e829
Aceite:e821
Aceite:e102
Aceite:e182
Aceite:e859
Aceite:e829
Aceite:e026
Aceite:e197
