Utilizador:u866,Jaden Falcão,-7.1380644,37.52067
Loja:l543,D'ORO JÓIAS,-8.259251,39.606224
Loja:l257,D'ORO JÓIAS,-6.9240212,38.206432
Loja:l746,CALÇADO GUIMARÃES,-7.534153,38.325066
Loja:l488,ACABEHOME,-8.162891,38.051495
Loja:l421,BSTRONGBURGER KING,-8.969477,39.804996
Loja:l704,C&A,-7.403988,40.393707
Loja:l178,AÇAÍ NATURA,-7.5634327,41.075165
Loja:l267,CHATEAU D'AX,-8.326085,39.135334
Loja:l838,CONTINENTE,-9.211259,41.97531
Loja:l859,H&M,-8.642614,39.972763
Loja:l684,AÇAÍ NATURA,-8.670593,38.064476
Loja:l246,BLINK,-9.298142,39.251785
Loja:l232,FLORMAR,-6.9351606,40.114704
Loja:l750,AGÊNCIA ABREU,-6.5911856,40.093925
Loja:l027,BERSHKA,-6.825371,37.647743
Loja:l922,BERTRAND LIVREIROS,-8.194007,38.368843
Loja:l250,FLORMAR,-7.6969028,41.55079
Loja:l556,COFFEE & SOFT,-6.820086,37.373405
Loja:l761,HAMBURGUERIA DEGEMA,-6.364444,41.37278
Loja:l829,CORTEFIEL,-8.13699,40.940823
Encomendas:e588,u541,l379,20.303493,p0,AZEITE,3.2812352,21.877047,p7,OLEO ALIMENTAR,6.7754464,37.49779,p9,ARROZ,5.2279596,57.911964,p1,AÇUCAR,3.2944484,4.4013553,p1,FARINHAS,17.66076,46.760292,p8,MASSAS SECAS,15.521611,55.39281,p1,PAPAS DE FLOCOS,5.9654455,37.376305,p5,CORN FLAKES/ CEREAIS,19.867546,24.801697,p6,PEQ. ALMOÇO,18.629442,19.663607,p0,ENCHIDOS,3.5398192,9.380608,p9,BACALHAU SECO,9.146264,9.13784,p0,BOLACHAS,11.595932,35.33851,p8,FEIJÃO E GRÃO,10.245557,57.42097,p1,TOMATE CONCENTRADO,16.49223,42.63421,p6,AZEITONAS,7.9228926,41.318123,p3,COGUMELOS,13.3093405,7.3067875,p7,ERVILHAS,4.0545635,17.040361,p5,ESPARGOS,17.307827,38.21955,p0,CONSERVAS DE PEIXE,15.510034,22.744997,p5,SALSICHAS,6.6256704,3.5341678,p9,BARRAS CEREAIS,11.895193,2.6624353,p6,CAFÉS E MISTURAS,2.4803205,54.54619,p9,TORRADOS,5.064147,37.352345,p1,CHÁS,0.14609793,56.607994,p0,CALDOS CUBOS,2.3296208,30.143875,p3,LEITE,13.263571,47.025658,p3,AGUA,12.9810505,21.934603,p4,SUMOS,11.227233,47.247936,p5,SOPA INSTANTANEA,7.7518654,18.014812,p5,MILHO CONSERVA,7.315474,38.06857,p3,SAL,0.16190508,53.265564,p9,VINAGRE,18.926638,55.24711
Encomendas:e999,u746,l829,52.33126,p2,AZEITE,4.951739,17.560839,p0,OLEO ALIMENTAR,7.237853,51.17883,p7,ARROZ,8.346012,49.76139,p9,AÇUCAR,0.48278666,3.5581782,p4,FARINHAS,12.617142,12.483367,p4,MASSAS SECAS,0.37217358,37.627914,p0,PAPAS DE FLOCOS,6.3912907,22.134003,p8,CORN FLAKES/ CEREAIS,15.227059,16.739277,p7,PEQ. ALMOÇO,6.0140076,0.26584128,p5,ENCHIDOS,6.6568093,4.400605,p7,BACALHAU SECO,7.476607,10.11399,p6,BOLACHAS,2.8601534,37.685635,p7,FEIJÃO E GRÃO,8.792261,6.9433255,p7,TOMATE CONCENTRADO,11.700334,41.902645,p1,AZEITONAS,1.778452,47.579464,p6,COGUMELOS,8.9215975,5.4122086,p0,ERVILHAS,2.7393801,38.606964,p0,ESPARGOS,3.5922987,18.873165,p7,CONSERVAS DE PEIXE,5.9650617,9.707462,p4,SALSICHAS,8.302607,10.802408,p5,BARRAS CEREAIS,19.214573,39.982594,p3,CAFÉS E MISTURAS,17.084503,21.78365,p2,TORRADOS,9.129832,32.459927,p9,CHÁS,3.2497234,1.3101594,p0,CALDOS CUBOS,19.352491,24.413965,p2,LEITE,18.52122,2.6531951,p6,AGUA,13.6233425,42.489815,p8,SUMOS,6.8261733,44.050068,p4,SOPA INSTANTANEA,18.546192,48.01489,p6,MILHO CONSERVA,14.658899,30.863094,p9,SAL,13.417721,24.454641
Encomendas:e336,u816,l704,29.385143,p7,AZEITE,18.324818,6.440089,p4,OLEO ALIMENTAR,9.374266,54.60865,p6,ARROZ,14.061945,53.40355,p7,AÇUCAR,9.483254,53.8925,p2,FARINHAS,19.308191,45.649216,p6,MASSAS SECAS,19.774023,30.155193,p9,PAPAS DE FLOCOS,19.010489,31.9694,p7,CORN FLAKES/ CEREAIS,6.369163,59.599567,p8,PEQ. ALMOÇO,6.549955,24.484442,p1,ENCHIDOS,1.1141464,9.829914,p1,BACALHAU SECO,0.13394573,24.456938,p9,BOLACHAS,16.970465,2.9047706,p8,FEIJÃO E GRÃO,7.3075275,39.6714,p7,TOMATE CONCENTRADO,6.1533823,50.181934,p6,AZEITONAS,4.886889,40.470364,p8,COGUMELOS,7.1456532,35.462555,p9,ERVILHAS,11.979471,33.717052,p2,ESPARGOS,13.136217,6.280917,p9,CONSERVAS DE PEIXE,5.7214456,48.90779,p8,SALSICHAS,16.356972,35.01609,p9,BARRAS CEREAIS,8.417776,33.539997,p3,CAFÉS E MISTURAS,8.945168,26.128824,p9,TORRADOS,14.553938,52.927837,p1,CHÁS,17.163488,40.005863,p2,CALDOS CUBOS,0.88800406,50.232906,p2,LEITE,17.791069,48.59342,p3,AGUA,17.456886,12.952165,p1,SUMOS,2.0496113,54.432262,p2,SOPA INSTANTANEA,3.2855208,22.1368,p1,MILHO CONSERVA,0.6917057,23.330502
Encomendas:e286,u109,l332,24.115507,p2,AZEITE,18.32985,35.716656,p5,OLEO ALIMENTAR,0.5844221,27.261868,p8,ARROZ,4.519804,39.61647,p9,AÇUCAR,0.5419717,28.054632,p0,FARINHAS,4.329787,52.870525,p0,MASSAS SECAS,6.689785,47.24569,p0,PAPAS DE FLOCOS,9.75263,24.944578,p1,CORN FLAKES/ CEREAIS,5.0417175,12.076976,p6,PEQ. ALMOÇO,13.927765,58.32337,p8,ENCHIDOS,10.226721,38.015793,p2,BACALHAU SECO,9.794721,14.708468,p7,BOLACHAS,14.241426,25.255322,p6,FEIJÃO E GRÃO,12.464702,37.628418,p2,TOMATE CONCENTRADO,4.7787995,54.082417,p2,AZEITONAS,12.418575,22.649895,p7,COGUMELOS,8.017753,41.85507,p5,ERVILHAS,12.802095,29.68149,p6,ESPARGOS,11.711749,32.70686,p4,CONSERVAS DE PEIXE,13.683455,50.002728,p0,SALSICHAS,2.585245,5.6319084,p3,BARRAS CEREAIS,3.762999,43.163094,p9,CAFÉS E MISTURAS,5.9504538,36.560394,p1,TORRADOS,5.414745,49.834064,p0,CHÁS,14.284227,5.020002,p4,CALDOS CUBOS,4.0191717,33.32186,p9,LEITE,12.298632,35.97401,p6,AGUA,13.829199,38.16665,p7,SUMOS,11.247772,55.214394,p6,SOPA INSTANTANEA,9.497137,23.060019
Encomendas:e837,u517,l543,86.67783,p0,AZEITE,19.325283,58.1744,p2,OLEO ALIMENTAR,6.557322,17.224981,p0,ARROZ,8.510614,19.25122,p8,AÇUCAR,12.631794,58.968662,p5,FARINHAS,17.848593,12.850664,p4,MASSAS SECAS,9.332432,31.439152,p0,PAPAS DE FLOCOS,2.4170012,28.035595,p1,CORN FLAKES/ CEREAIS,4.335404,30.992062,p4,PEQ. ALMOÇO,14.698444,30.087826,p6,ENCHIDOS,9.888581,56.5744,p4,BACALHAU SECO,6.6735106,30.554798,p0,BOLACHAS,1.8039438,9.37286,p0,FEIJÃO E GRÃO,14.072709,33.553905,p6,TOMATE CONCENTRADO,12.97663,33.53758,p2,AZEITONAS,12.753861,50.825912,p2,COGUMELOS,6.0032263,36.364582,p4,ERVILHAS,18.415943,35.35096,p8,ESPARGOS,10.978414,6.7476363,p3,CONSERVAS DE PEIXE,14.912066,26.331318,p4,SALSICHAS,17.06742,13.615133,p3,BARRAS CEREAIS,5.5362906,5.53938,p6,CAFÉS E MISTURAS,13.5386,25.32049,p9,TORRADOS,16.219553,17.527964,p5,CHÁS,3.5914774,53.856586,p9,CALDOS CUBOS,19.179184,6.0282707,p3,LEITE,17.25401,4.9391413,p1,AGUA,2.490129,22.329823,p8,SUMOS,8.736306,38.262985
Encomendas:e083,u548,l178,13.3582325,p9,AZEITE,6.6397552,36.21576,p7,OLEO ALIMENTAR,3.9215975,39.956623,p7,ARROZ,11.137859,14.87295,p8,AÇUCAR,6.2280407,52.377945,p9,FARINHAS,12.3173485,23.14483,p1,MASSAS SECAS,19.510113,6.4579515,p8,PAPAS DE FLOCOS,2.9741116,41.948414,p0,CORN FLAKES/ CEREAIS,6.669637,38.90849,p2,PEQ. ALMOÇO,19.21934,19.298677,p9,ENCHIDOS,11.537548,41.864983,p9,BACALHAU SECO,13.772919,11.807517,p7,BOLACHAS,0.85640526,48.93301,p0,FEIJÃO E GRÃO,9.299155,6.892502,p0,TOMATE CONCENTRADO,18.935482,1.8981373,p0,AZEITONAS,15.429093,47.798573,p3,COGUMELOS,10.017672,13.385687,p0,ERVILHAS,11.187715,16.44088,p7,ESPARGOS,18.96833,38.113052,p7,CONSERVAS DE PEIXE,9.284443,6.0731497,p8,SALSICHAS,7.1488967,51.705116,p9,BARRAS CEREAIS,19.64898,51.3263,p7,CAFÉS E MISTURAS,9.57972,2.8367882,p0,TORRADOS,10.1616535,2.6812973,p9,CHÁS,16.487478,31.673996,p4,CALDOS CUBOS,17.984152,28.32819,p4,LEITE,15.722083,32.601906,p0,AGUA,0.7293854,14.834965
Encomendas:e282,u637,l257,6.335095,p8,AZEITE,15.5499735,37.749462,p5,OLEO ALIMENTAR,7.1364646,7.517604,p0,ARROZ,15.175102,53.899693,p0,AÇUCAR,5.441591,44.538284,p7,FARINHAS,19.869768,23.890945,p2,MASSAS SECAS,14.299575,58.239445,p1,PAPAS DE FLOCOS,17.289698,22.329245,p7,CORN FLAKES/ CEREAIS,1.4120897,23.735119,p7,PEQ. ALMOÇO,15.859824,28.292341,p5,ENCHIDOS,17.132088,49.56865,p5,BACALHAU SECO,1.6100391,38.122627,p2,BOLACHAS,16.367025,58.582077,p1,FEIJÃO E GRÃO,0.93295074,45.31247,p7,TOMATE CONCENTRADO,18.330694,41.49799,p7,AZEITONAS,14.43256,24.034086,p0,COGUMELOS,8.068887,28.110254,p6,ERVILHAS,10.230685,19.913374,p8,ESPARGOS,6.0449543,32.173077,p0,CONSERVAS DE PEIXE,2.7090533,8.963347,p2,SALSICHAS,15.205877,47.267696,p4,BARRAS CEREAIS,14.826494,47.83791,p9,CAFÉS E MISTURAS,19.284359,3.6692686,p2,TORRADOS,17.270447,36.09905,p5,CHÁS,4.132871,12.1238365,p9,CALDOS CUBOS,0.92380023,58.110588,p8,LEITE,8.340825,18.976997
Encomendas:e934,u024,l579,15.960464,p8,AZEITE,9.0045595,45.911976,p7,OLEO ALIMENTAR,12.466351,50.9852,p0,ARROZ,6.7722826,25.258638,p1,AÇUCAR,19.132557,9.357018,p2,FARINHAS,0.20465592,4.809821,p1,MASSAS SECAS,0.7506046,55.475006,p3,PAPAS DE FLOCOS,19.19689,34.876095,p3,CORN FLAKES/ CEREAIS,12.223479,28.940592,p7,PEQ. ALMOÇO,13.648793,6.923303,p3,ENCHIDOS,0.37129977,4.8946877,p8,BACALHAU SECO,15.414712,48.67408,p2,BOLACHAS,19.636251,48.04253,p8,FEIJÃO E GRÃO,4.5844607,10.829642,p3,TOMATE CONCENTRADO,2.9104514,20.866425,p2,AZEITONAS,13.232676,17.339119,p8,COGUMELOS,3.5884364,2.7987463,p1,ERVILHAS,14.404856,14.252235,p7,ESPARGOS,13.006876,45.385727,p5,CONSERVAS DE PEIXE,14.465885,53.41847,p2,SALSICHAS,18.104807,54.553932,p0,BARRAS CEREAIS,11.372794,43.307663,p5,CAFÉS E MISTURAS,4.027429,23.200846,p6,TORRADOS,9.410304,46.604294,p9,CHÁS,19.795216,1.5698394,p7,CALDOS CUBOS,11.749754,46.983746
Encomendas:e305,u568,l053,59.557766,p9,AZEITE,4.4373984,3.4979575,p8,OLEO ALIMENTAR,19.989248,44.955315,p9,ARROZ,11.49646,5.9614663,p6,AÇUCAR,9.207297,26.392439,p5,FARINHAS,18.56218,30.421782,p3,MASSAS SECAS,18.839937,19.048582,p9,PAPAS DE FLOCOS,17.103365,17.203638,p1,CORN FLAKES/ CEREAIS,2.2089727,37.34815,p5,PEQ. ALMOÇO,2.3650963,39.09551,p6,ENCHIDOS,15.627686,22.465471,p0,BACALHAU SECO,6.282052,52.296906,p3,BOLACHAS,0.48188424,12.074826,p4,FEIJÃO E GRÃO,6.841214,4.3666873,p4,TOMATE CONCENTRADO,5.7520785,54.54653,p5,AZEITONAS,5.6382875,1.885609,p2,COGUMELOS,18.66286,4.733634,p7,ERVILHAS,1.5327903,42.06522,p6,ESPARGOS,18.570686,52.515507,p8,CONSERVAS DE PEIXE,5.619239,25.16133,p2,SALSICHAS,9.459255,2.8095217,p2,BARRAS CEREAIS,14.864031,33.084274,p4,CAFÉS E MISTURAS,7.3053613,53.206444,p7,TORRADOS,18.823868,41.146667,p1,CHÁS,1.4049848,25.372005
Encomendas:e624,u769,l087,60.76249,p1,AZEITE,6.3862042,57.366398,p1,OLEO ALIMENTAR,0.17604211,22.260616,p5,ARROZ,1.3340029,55.02232,p8,AÇUCAR,11.512751,8.852668,p0,FARINHAS,3.5401638,13.539,p9,MASSAS SECAS,12.610756,48.255154,p3,PAPAS DE FLOCOS,18.136908,30.861666,p6,CORN FLAKES/ CEREAIS,12.270781,42.422844,p1,PEQ. ALMOÇO,5.4772415,10.410276,p1,ENCHIDOS,7.0451646,13.629754,p9,BACALHAU SECO,2.8608031,37.592278,p5,BOLACHAS,3.6241646,31.827984,p9,FEIJÃO E GRÃO,8.780774,36.121967,p9,TOMATE CONCENTRADO,0.49658394,36.16189,p6,AZEITONAS,13.5580015,24.660648,p1,COGUMELOS,4.862507,9.26499,p4,ERVILHAS,17.23894,3.183434,p7,ESPARGOS,9.388484,31.056795,p2,CONSERVAS DE PEIXE,9.452505,47.482933,p8,SALSICHAS,6.083608,20.477068,p1,BARRAS CEREAIS,15.92171,57.85968,p9,CAFÉS E MISTURAS,0.92300034,39.401665,p3,TORRADOS,7.160912,4.9966846
Encomendas:e819,u257,l863,57.13762,p5,AZEITE,14.709623,17.221876,p3,OLEO ALIMENTAR,11.276681,1.424706,p0,ARROZ,9.088878,51.494125,p5,AÇUCAR,16.150087,34.09758,p0,FARINHAS,2.6858087,35.002956,p7,MASSAS SECAS,15.856215,55.14408,p6,PAPAS DE FLOCOS,8.576377,17.787428,p8,CORN FLAKES/ CEREAIS,13.544514,13.560122,p4,PEQ. ALMOÇO,17.854778,21.65794,p1,ENCHIDOS,17.16093,51.540092,p3,BACALHAU SECO,2.5625248,48.824074,p2,BOLACHAS,0.13045052,36.680927,p8,FEIJÃO E GRÃO,0.34424642,11.0083685,p3,TOMATE CONCENTRADO,16.26095,46.298157,p6,AZEITONAS,16.947624,47.36295,p2,COGUMELOS,4.8992877,35.999317,p9,ERVILHAS,4.3525724,41.349007,p3,ESPARGOS,8.688668,26.566784,p5,CONSERVAS DE PEIXE,7.6266446,9.900053,p2,SALSICHAS,5.582934,19.955929,p3,BARRAS CEREAIS,0.12751797,41.015842,p2,CAFÉS E MISTURAS,13.184272,12.862931
Encomendas:e527,u541,l880,114.49748,p2,AZEITE,7.8966403,29.569954,p2,OLEO ALIMENTAR,4.5338755,11.274636,p6,ARROZ,9.464255,19.66416,p5,AÇUCAR,12.077933,49.661354,p5,FARINHAS,10.253818,23.77618,p8,MASSAS SECAS,17.380436,50.85345,p1,PAPAS DE FLOCOS,18.664145,59.463623,p8,CORN FLAKES/ CEREAIS,17.628252,49.678864,p3,PEQ. ALMOÇO,8.707738,15.645416,p9,ENCHIDOS,4.6044497,53.066868,p0,BACALHAU SECO,11.676899,41.161797,p9,BOLACHAS,5.6631927,22.581966,p7,FEIJÃO E GRÃO,11.863927,28.386583,p1,TOMATE CONCENTRADO,6.2980537,14.8352785,p6,AZEITONAS,5.3117266,22.471405,p8,COGUMELOS,16.135113,59.803394,p7,ERVILHAS,17.243631,50.819996,p5,ESPARGOS,10.503072,10.289075,p5,CONSERVAS DE PEIXE,15.252632,37.60577,p4,SALSICHAS,5.258911,24.043737,p7,BARRAS CEREAIS,11.090979,37.420116
Encomendas:e986,u435,l664,91.399445,p6,AZEITE,18.490246,33.070534,p8,OLEO ALIMENTAR,12.446198,22.385767,p3,ARROZ,9.74201,42.53858,p4,AÇUCAR,17.376184,49.635586,p9,FARINHAS,0.40798047,56.704872,p5,MASSAS SECAS,4.3544726,3.89216,p8,PAPAS DE FLOCOS,8.488206,41.988617,p6,CORN FLAKES/ CEREAIS,11.606565,30.55051,p4,PEQ. ALMOÇO,19.723068,43.55017,p9,ENCHIDOS,15.712969,20.790983,p1,BACALHAU SECO,10.937595,0.931645,p7,BOLACHAS,18.377678,47.29184,p3,FEIJÃO E GRÃO,12.297127,47.198833,p4,TOMATE CONCENTRADO,4.2977185,11.941014,p4,AZEITONAS,1.422803,45.850216,p6,COGUMELOS,2.4107106,31.837591,p5,ERVILHAS,3.5244234,1.8672148,p6,ESPARGOS,9.608286,20.155863,p4,CONSERVAS DE PEIXE,1.775417,42.65518,p1,SALSICHAS,2.560373,13.924866
Encomendas:e492,u920,l943,113.35096,p2,AZEITE,9.733094,36.209373,p9,OLEO ALIMENTAR,0.19108155,53.768925,p2,ARROZ,11.801338,26.230549,p2,AÇUCAR,0.61618066,16.894854,p4,FARINHAS,0.96443266,20.289625,p9,MASSAS SECAS,13.009685,5.1139655,p0,PAPAS DE FLOCOS,17.753574,16.267294,p6,CORN FLAKES/ CEREAIS,0.54069734,8.273145,p5,PEQ. ALMOÇO,10.325372,50.054028,p6,ENCHIDOS,6.407874,31.880053,p3,BACALHAU SECO,17.027174,32.27854,p0,BOLACHAS,17.174957,51.42733,p5,FEIJÃO E GRÃO,12.2080555,47.833267,p7,TOMATE CONCENTRADO,8.3805685,56.92168,p2,AZEITONAS,17.867638,14.174795,p5,COGUMELOS,7.7205267,52.83177,p3,ERVILHAS,19.645233,10.953604,p8,ESPARGOS,14.348598,53.436573,p2,CONSERVAS DE PEIXE,1.1018046,3.1516616
Encomendas:e850,u612,l087,146.99344,p9,AZEITE,18.978296,36.68064,p2,OLEO ALIMENTAR,18.789978,17.073683,p9,ARROZ,16.765947,29.281248,p7,AÇUCAR,17.934416,0.63413393,p5,FARINHAS,16.085453,50.86788,p6,MASSAS SECAS,5.732111,19.33186,p9,PAPAS DE FLOCOS,16.584532,53.793556,p1,CORN FLAKES/ CEREAIS,2.1487362,7.2677355,p7,PEQ. ALMOÇO,12.658455,15.368527,p1,ENCHIDOS,10.368826,24.482279,p3,BACALHAU SECO,14.163752,5.3093157,p7,BOLACHAS,19.122917,39.53437,p3,FEIJÃO E GRÃO,1.364034,48.099815,p3,TOMATE CONCENTRADO,17.388063,35.615925,p6,AZEITONAS,6.466077,39.720337,p8,COGUMELOS,15.38963,30.471292,p4,ERVILHAS,18.468128,6.9550753,p5,ESPARGOS,11.407907,33.632854
Encomendas:e105,u984,l996,48.828312,p4,AZEITE,14.945126,59.561646,p7,OLEO ALIMENTAR,2.7866192,28.669863,p6,ARROZ,4.585312,43.715233,p2,AÇUCAR,6.619554,56.442417,p8,FARINHAS,2.2426279,9.97107,p5,MASSAS SECAS,3.5941203,25.73098,p5,PAPAS DE FLOCOS,11.391942,39.71753,p2,CORN FLAKES/ CEREAIS,12.864128,57.467476,p7,PEQ. ALMOÇO,9.941169,12.693699,p5,ENCHIDOS,5.342399,41.207935,p0,BACALHAU SECO,17.204731,41.29145,p9,BOLACHAS,15.432547,13.544098,p3,FEIJÃO E GRÃO,15.892392,30.252998,p1,TOMATE CONCENTRADO,14.269021,43.96987,p6,AZEITONAS,4.395773,35.336853,p0,COGUMELOS,13.099404,32.724964,p2,ERVILHAS,10.810568,10.763134
Encomendas:e391,u408,l593,42.592968,p9,AZEITE,0.5721829,37.48196,p5,OLEO ALIMENTAR,10.554141,14.9389,p0,ARROZ,8.953934,4.7953577,p6,AÇUCAR,0.770633,57.37644,p4,FARINHAS,5.290002,43.387253,p0,MASSAS SECAS,4.4419103,37.523632,p1,PAPAS DE FLOCOS,18.777008,42.410213,p3,CORN FLAKES/ CEREAIS,6.140963,19.899418,p1,PEQ. ALMOÇO,19.929678,31.433407,p1,ENCHIDOS,1.0027679,6.018017,p6,BACALHAU SECO,16.500772,57.422188,p6,BOLACHAS,0.36758283,37.856556,p0,FEIJÃO E GRÃO,14.126279,8.342905,p6,TOMATE CONCENTRADO,19.361284,48.843628,p5,AZEITONAS,8.301063,26.837196,p5,COGUMELOS,1.9217081,13.183464
Encomendas:e078,u185,l247,98.52481,p4,AZEITE,13.639271,9.811624,p9,OLEO ALIMENTAR,6.7676773,46.115616,p6,ARROZ,3.5513623,17.080673,p7,AÇUCAR,1.2884458,36.63935,p9,FARINHAS,17.301394,44.64551,p8,MASSAS SECAS,19.555498,1.0857935,p2,PAPAS DE FLOCOS,1.9335587,58.232395,p1,CORN FLAKES/ CEREAIS,2.6818247,30.01449,p4,PEQ. ALMOÇO,4.7236484e-2,47.957882,p2,ENCHIDOS,12.570382,28.036253,p9,BACALHAU SECO,14.126802,37.32782,p1,BOLACHAS,1.6718062,45.19072,p4,FEIJÃO E GRÃO,8.946165,15.36605,p5,TOMATE CONCENTRADO,15.928723,32.68965,p2,AZEITONAS,9.073595e-2,26.521235
Encomendas:e000,u687,l965,53.42559,p5,AZEITE,0.27764657,42.56622,p7,OLEO ALIMENTAR,6.2639313,18.939573,p9,ARROZ,15.049809,0.8531658,p5,AÇUCAR,18.747246,10.079847,p8,FARINHAS,3.1931336,0.84945625,p1,MASSAS SECAS,14.005458,29.023338,p5,PAPAS DE FLOCOS,14.122963,3.2006464,p5,CORN FLAKES/ CEREAIS,16.448769,30.061512,p3,PEQ. ALMOÇO,6.705585,36.63688,p6,ENCHIDOS,12.050182,20.815245,p6,BACALHAU SECO,11.589149,34.39004,p3,BOLACHAS,7.4763813,50.47961,p4,FEIJÃO E GRÃO,19.35964,19.29451,p9,TOMATE CONCENTRADO,4.9388404,39.04386
Encomendas:e397,u621,l171,99.248535,p1,AZEITE,18.08183,51.597725,p1,OLEO ALIMENTAR,9.20502,49.430244,p3,ARROZ,8.419669,51.778225,p9,AÇUCAR,10.821028,31.84852,p6,FARINHAS,17.471878,59.93733,p5,MASSAS SECAS,16.875698,39.33717,p7,PAPAS DE FLOCOS,10.35501,0.7942448,p7,CORN FLAKES/ CEREAIS,17.69259,11.45769,p0,PEQ. ALMOÇO,10.992685,42.28536,p2,ENCHIDOS,13.670691,5.4009657,p7,BACALHAU SECO,17.519499,51.927135,p6,BOLACHAS,7.4403586,1.9939967,p6,FEIJÃO E GRÃO,9.777154,3.3343835
Encomendas:e016,u161,l139,4.223997,p5,AZEITE,11.902334,13.766879,p1,OLEO ALIMENTAR,13.275647,23.802933,p9,ARROZ,13.47173,54.683132,p2,AÇUCAR,10.947003,0.35035428,p4,FARINHAS,12.664021,57.52358,p5,MASSAS SECAS,13.563048,48.3177,p3,PAPAS DE FLOCOS,8.001756,47.271378,p3,CORN FLAKES/ CEREAIS,14.097654,23.68403,p5,PEQ. ALMOÇO,7.4664774,28.018862,p3,ENCHIDOS,7.983221,4.2268524,p8,BACALHAU SECO,14.036285,43.157932,p8,BOLACHAS,16.745049,6.1572485
Encomendas:e806,u746,l178,121.01275,p0,AZEITE,9.102401,51.914234,p7,OLEO ALIMENTAR,4.9132876,38.760033,p6,ARROZ,19.26151,49.15443,p3,AÇUCAR,5.8918242,31.452961,p5,FARINHAS,2.6982505,7.693974,p8,MASSAS SECAS,5.024432,49.806717,p6,PAPAS DE FLOCOS,5.125256,49.50815,p3,CORN FLAKES/ CEREAIS,8.816466,40.48422,p0,PEQ. ALMOÇO,3.891291,18.744205,p2,ENCHIDOS,15.851926,47.282402,p0,BACALHAU SECO,8.262106,20.470787
Encomendas:e545,u376,l904,134.44916,p0,AZEITE,4.264135,37.44018,p6,OLEO ALIMENTAR,2.903076,7.2678957,p5,ARROZ,15.744408,15.709139,p3,AÇUCAR,18.079,25.363937,p7,FARINHAS,6.667712,10.079029,p2,MASSAS SECAS,14.261828,55.794456,p7,PAPAS DE FLOCOS,16.012665,53.886517,p0,CORN FLAKES/ CEREAIS,5.7990255,10.187142,p4,PEQ. ALMOÇO,17.273874,25.234003,p7,ENCHIDOS,13.883711,17.907524
Encomendas:e068,u891,l775,88.09076,p7,AZEITE,11.645431,9.413976,p2,OLEO ALIMENTAR,4.674246,21.441631,p8,ARROZ,16.387243,1.960725,p1,AÇUCAR,4.5290203,13.601352,p5,FARINHAS,13.453663,27.267345,p0,MASSAS SECAS,16.210604,2.3405497,p7,PAPAS DE FLOCOS,7.4193277,11.683609,p4,CORN FLAKES/ CEREAIS,12.687723,41.052956,p3,PEQ. ALMOÇO,0.21678904,43.404305
Encomendas:e286,u408,l139,68.6126,p5,AZEITE,6.3771477,2.39444,p9,OLEO ALIMENTAR,16.408302,23.589403,p8,ARROZ,8.02106,29.52122,p3,AÇUCAR,1.8766971,22.254272,p7,FARINHAS,7.7622023,18.713522,p9,MASSAS SECAS,12.394391,18.07325,p7,PAPAS DE FLOCOS,1.1911615,46.75746,p5,CORN FLAKES/ CEREAIS,12.902656,2.932676
Encomendas:e620,u125,l748,143.14621,p2,AZEITE,17.755566,27.95932,p1,OLEO ALIMENTAR,18.426783,18.993246,p8,ARROZ,3.5732787e-2,49.85501,p7,AÇUCAR,4.8373933,10.5201025,p6,FARINHAS,0.2876077,2.9578648,p1,MASSAS SECAS,14.012001,53.08707,p1,PAPAS DE FLOCOS,10.356103,7.5888534
Encomendas:e474,u254,l782,72.11809,p0,AZEITE,5.3712993,54.344837,p8,OLEO ALIMENTAR,3.1388707,51.736534,p4,ARROZ,17.210747,57.129402,p8,AÇUCAR,17.68685,31.791407,p2,FARINHAS,19.4479,2.7749789,p2,MASSAS SECAS,9.57478,30.244255
Encomendas:e091,u217,l943,74.83741,p0,AZEITE,13.7007675,2.28667,p7,OLEO ALIMENTAR,13.9263735,7.3461146,p3,ARROZ,11.165881,51.558132,p4,AÇUCAR,11.287466,20.190022,p5,FARINHAS,14.87045,35.371136
Encomendas:e000,u651,l570,127.181,p1,AZEITE,18.441788,38.350163,p7,OLEO ALIMENTAR,16.866703,29.34938,p6,ARROZ,0.7699845,20.478695,p4,AÇUCAR,5.019367,59.011276
Encomendas:e213,u161,l250,129.42166,p7,AZEITE,16.959085,8.137247,p1,OLEO ALIMENTAR,13.616464,49.345783,p2,ARROZ,10.009523,58.465538
Encomendas:e275,u970,l008,25.598984,p1,AZEITE,9.229293,22.23413,p2,OLEO ALIMENTAR,2.8677566,58.125072
Encomendas:e770,u708,l996,102.05486,p2,AZEITE,14.607785,36.348003
Aceite:e213
Aceite:e409
Aceite:e573
Aceite:e035
Aceite:e305
Aceite:e934
Aceite:e286
Aceite:e348
Aceite:e282
Aceite:e990
Aceite:e823
Aceite:e165
Aceite:e980
Aceite:e219
Aceite:e527
Aceite:e266
Aceite:e105
Aceite:e691
Aceite:e863
Aceite:e770
Aceite:e847
Aceite:e588
Aceite:e770
Aceite:e995
Aceite:e758
Aceite:e586
Aceite:e000
Aceite:e573
Aceite:e849
Aceite:e037
Aceite:e695
Aceite:e397
Aceite:e561
Aceite:e219
Aceite:e918
Aceite:e969
Aceite:e336
Aceite:e000
Aceite:e294
Aceite:e823
Aceite:e305
Aceite:e495
Aceite:e837
Aceite:e495
Aceite:e850
Aceite:e397
Aceite:e533
Aceite:e847
Aceite:e219
Aceite:e592
